ds,hour,day_of_week,is_weekend,load_kg,machines_active,usage_category
2025-04-13 06:00:00,6,6,1,5.04615619713786,1,Low
2025-04-13 07:00:00,7,6,1,34.46173846600778,7,High
2025-04-13 08:00:00,8,6,1,28.25984027588987,6,High
2025-04-13 09:00:00,9,6,1,30.71821350160613,6,High
2025-04-13 10:00:00,10,6,1,31.499055330908803,6,High
2025-04-13 11:00:00,11,6,1,16.41600681275782,3,Medium
2025-04-13 12:00:00,12,6,1,15.227865803748262,3,Medium
2025-04-13 13:00:00,13,6,1,17.22804725507917,3,Medium
2025-04-13 14:00:00,14,6,1,16.446746858041973,3,Medium
2025-04-13 15:00:00,15,6,1,11.287012733018106,2,Medium
2025-04-13 16:00:00,16,6,1,17.60746819316782,4,Medium
2025-04-13 17:00:00,17,6,1,17.661872511800226,4,Medium
2025-04-13 18:00:00,18,6,1,35.21014168746426,7,High
2025-04-13 19:00:00,19,6,1,37.61381350634281,8,High
2025-04-13 20:00:00,20,6,1,39.54998697843321,8,High
2025-04-13 21:00:00,21,6,1,36.872058541261914,7,High
2025-04-13 22:00:00,22,6,1,40.718934143298036,8,High
2025-04-13 23:00:00,23,6,1,10.091617483858082,2,Medium
2025-04-14 00:00:00,0,0,0,0.0,0,Low
2025-04-14 01:00:00,1,0,0,0.0,0,Low
2025-04-14 02:00:00,2,0,0,2.911455786814627,1,Low
2025-04-14 03:00:00,3,0,0,4.16468751537843,1,Low
2025-04-14 04:00:00,4,0,0,1.307400878465693,0,Low
2025-04-14 05:00:00,5,0,0,6.359781989963103,1,Low
2025-04-14 06:00:00,6,0,0,0.0,0,Low
2025-04-14 07:00:00,7,0,0,22.078755869094834,4,High
2025-04-14 08:00:00,8,0,0,18.18241753772332,4,High
2025-04-14 09:00:00,9,0,0,25.15813371862189,5,High
2025-04-14 10:00:00,10,0,0,25.977546059504355,5,High
2025-04-14 11:00:00,11,0,0,7.7000302366499564,2,Low
2025-04-14 12:00:00,12,0,0,8.35132859227426,2,Medium
2025-04-14 13:00:00,13,0,0,12.578763660939405,3,Medium
2025-04-14 14:00:00,14,0,0,8.838608050631457,2,Medium
2025-04-14 15:00:00,15,0,0,9.863766346203285,2,Medium
2025-04-14 16:00:00,16,0,0,10.07616526162723,2,Medium
2025-04-14 17:00:00,17,0,0,4.240980531407031,1,Low
2025-04-14 18:00:00,18,0,0,24.95848676171729,5,High
2025-04-14 19:00:00,19,0,0,22.930816677807478,5,High
2025-04-14 20:00:00,20,0,0,23.520631532800685,5,High
2025-04-14 21:00:00,21,0,0,29.33089601040644,6,High
2025-04-14 22:00:00,22,0,0,21.23047931716223,4,High
2025-04-14 23:00:00,23,0,0,4.439615560243932,1,Low
2025-04-15 00:00:00,0,1,0,1.1631112090045743,0,Low
2025-04-15 01:00:00,1,1,0,1.1607194945124968,0,Low
2025-04-15 02:00:00,2,1,0,4.371115688155134,1,Low
2025-04-15 03:00:00,3,1,0,3.020153883706671,1,Low
2025-04-15 04:00:00,4,1,0,3.7118389916585928,1,Low
2025-04-15 05:00:00,5,1,0,4.904553981598584,1,Low
2025-04-15 06:00:00,6,1,0,1.0060748504500319,0,Low
2025-04-15 07:00:00,7,1,0,18.16328979647675,4,High
2025-04-15 08:00:00,8,1,0,16.744548420326606,3,Medium
2025-04-15 09:00:00,9,1,0,17.523768410063134,4,Medium
2025-04-15 10:00:00,10,1,0,28.847283275926173,6,High
2025-04-15 11:00:00,11,1,0,13.73403874221036,3,Medium
2025-04-15 12:00:00,12,1,0,5.9467769013759355,1,Low
2025-04-15 13:00:00,13,1,0,6.032626129769289,1,Low
2025-04-15 14:00:00,14,1,0,11.445598185155475,2,Medium
2025-04-15 15:00:00,15,1,0,11.641794392133901,2,Medium
2025-04-15 16:00:00,16,1,0,11.646651505952093,2,Medium
2025-04-15 17:00:00,17,1,0,9.235132619338906,2,Medium
2025-04-15 18:00:00,18,1,0,24.6236372199913,5,High
2025-04-15 19:00:00,19,1,0,25.98363857247807,5,High
2025-04-15 20:00:00,20,1,0,25.25767901887999,5,High
2025-04-15 21:00:00,21,1,0,18.342098881757394,4,High
2025-04-15 22:00:00,22,1,0,24.31060110827442,5,High
2025-04-15 23:00:00,23,1,0,0.0,0,Low
2025-04-16 00:00:00,0,2,0,2.525634256725536,1,Low
2025-04-16 01:00:00,1,2,0,10.95577700781023,2,Medium
2025-04-16 02:00:00,2,2,0,3.1024449964229133,1,Low
2025-04-16 03:00:00,3,2,0,1.0594109414828063,0,Low
2025-04-16 04:00:00,4,2,0,4.765404505931757,1,Low
2025-04-16 05:00:00,5,2,0,3.4480636616276383,1,Low
2025-04-16 06:00:00,6,2,0,3.2602834713555238,1,Low
2025-04-16 07:00:00,7,2,0,21.820551779647012,4,High
2025-04-16 08:00:00,8,2,0,26.169630694488625,5,High
2025-04-16 09:00:00,9,2,0,16.607334694022253,3,Medium
2025-04-16 10:00:00,10,2,0,21.420896230434362,4,High
2025-04-16 11:00:00,11,2,0,7.220856610055385,1,Low
2025-04-16 12:00:00,12,2,0,11.666537939026744,2,Medium
2025-04-16 13:00:00,13,2,0,7.243940465541717,1,Low
2025-04-16 14:00:00,14,2,0,8.747899559184747,2,Medium
2025-04-16 15:00:00,15,2,0,9.114730257286281,2,Medium
2025-04-16 16:00:00,16,2,0,12.927450158034127,3,Medium
2025-04-16 17:00:00,17,2,0,12.75536333182724,3,Medium
2025-04-16 18:00:00,18,2,0,21.262847870660845,4,High
2025-04-16 19:00:00,19,2,0,25.164802332999546,5,High
2025-04-16 20:00:00,20,2,0,22.871260435752482,5,High
2025-04-16 21:00:00,21,2,0,21.224485267973996,4,High
2025-04-16 22:00:00,22,2,0,24.348948848726888,5,High
2025-04-16 23:00:00,23,2,0,1.0745516346325408,0,Low
2025-04-17 00:00:00,0,3,0,9.280149459036567,2,Medium
2025-04-17 01:00:00,1,3,0,3.2988794760820888,1,Low
2025-04-17 02:00:00,2,3,0,0.0,0,Low
2025-04-17 03:00:00,3,3,0,0.3056779874871731,0,Low
2025-04-17 04:00:00,4,3,0,5.064149886288195,1,Low
2025-04-17 05:00:00,5,3,0,8.265328318609775,2,Medium
2025-04-17 06:00:00,6,3,0,0.0,0,Low
2025-04-17 07:00:00,7,3,0,14.360226844582865,3,Medium
2025-04-17 08:00:00,8,3,0,25.612895526115345,5,High
2025-04-17 09:00:00,9,3,0,21.168842532112713,4,High
2025-04-17 10:00:00,10,3,0,17.395121804370902,3,Medium
2025-04-17 11:00:00,11,3,0,11.603887258367307,2,Medium
2025-04-17 12:00:00,12,3,0,2.092756782949367,0,Low
2025-04-17 13:00:00,13,3,0,10.010126519791482,2,Medium
2025-04-17 14:00:00,14,3,0,10.983463518529256,2,Medium
2025-04-17 15:00:00,15,3,0,12.772810418613489,3,Medium
2025-04-17 16:00:00,16,3,0,6.958312143122387,1,Low
2025-04-17 17:00:00,17,3,0,10.257061484210077,2,Medium
2025-04-17 18:00:00,18,3,0,22.223726121821237,4,High
2025-04-17 19:00:00,19,3,0,25.766151267022952,5,High
2025-04-17 20:00:00,20,3,0,22.313961032910928,4,High
2025-04-17 21:00:00,21,3,0,23.775697482519337,5,High
2025-04-17 22:00:00,22,3,0,22.012553815629314,4,High
2025-04-17 23:00:00,23,3,0,3.953408725470971,1,Low
2025-04-18 00:00:00,0,4,0,4.575353349969996,1,Low
2025-04-18 01:00:00,1,4,0,1.2961382901277587,0,Low
2025-04-18 02:00:00,2,4,0,2.114713984880085,0,Low
2025-04-18 03:00:00,3,4,0,0.0,0,Low
2025-04-18 04:00:00,4,4,0,1.100970055979639,0,Low
2025-04-18 05:00:00,5,4,0,1.8493861488747656,0,Low
2025-04-18 06:00:00,6,4,0,9.862379273089925,2,Medium
2025-04-18 07:00:00,7,4,0,16.66409892267751,3,Medium
2025-04-18 08:00:00,8,4,0,24.392531716257313,5,High
2025-04-18 09:00:00,9,4,0,22.990576320397423,5,High
2025-04-18 10:00:00,10,4,0,20.84190921347041,4,High
2025-04-18 11:00:00,11,4,0,15.2758614525854,3,Medium
2025-04-18 12:00:00,12,4,0,11.116316417820588,2,Medium
2025-04-18 13:00:00,13,4,0,11.167477587003786,2,Medium
2025-04-18 14:00:00,14,4,0,9.840638040947365,2,Medium
2025-04-18 15:00:00,15,4,0,13.670706647255884,3,Medium
2025-04-18 16:00:00,16,4,0,13.289407701432651,3,Medium
2025-04-18 17:00:00,17,4,0,8.122968137511362,2,Medium
2025-04-18 18:00:00,18,4,0,21.042258416203698,4,High
2025-04-18 19:00:00,19,4,0,24.39105808781303,5,High
2025-04-18 20:00:00,20,4,0,22.599884306807063,5,High
2025-04-18 21:00:00,21,4,0,24.809426276153935,5,High
2025-04-18 22:00:00,22,4,0,28.712314404052417,6,High
2025-04-18 23:00:00,23,4,0,0.6280950347396299,0,Low
2025-04-19 00:00:00,0,5,1,2.8715298560652753,1,Low
2025-04-19 01:00:00,1,5,1,3.174068204425186,1,Low
2025-04-19 02:00:00,2,5,1,5.545292646615854,1,Low
2025-04-19 03:00:00,3,5,1,0.0,0,Low
2025-04-19 04:00:00,4,5,1,1.1798991157041097,0,Low
2025-04-19 05:00:00,5,5,1,3.6338510768384182,1,Low
2025-04-19 06:00:00,6,5,1,6.600236869280584,1,Low
2025-04-19 07:00:00,7,5,1,28.524292657481386,6,High
2025-04-19 08:00:00,8,5,1,24.370341881874378,5,High
2025-04-19 09:00:00,9,5,1,31.85913433789841,6,High
2025-04-19 10:00:00,10,5,1,28.093912833523113,6,High
2025-04-19 11:00:00,11,5,1,11.431000022728917,2,Medium
2025-04-19 12:00:00,12,5,1,13.126963830860328,3,Medium
2025-04-19 13:00:00,13,5,1,14.446423927032452,3,Medium
2025-04-19 14:00:00,14,5,1,13.18576600638536,3,Medium
2025-04-19 15:00:00,15,5,1,8.383301828702793,2,Medium
2025-04-19 16:00:00,16,5,1,17.691198590661397,4,Medium
2025-04-19 17:00:00,17,5,1,18.824625123836167,4,High
2025-04-19 18:00:00,18,5,1,39.454565974018514,8,High
2025-04-19 19:00:00,19,5,1,34.08694298872555,7,High
2025-04-19 20:00:00,20,5,1,36.895525398157446,7,High
2025-04-19 21:00:00,21,5,1,37.480436054311625,7,High
2025-04-19 22:00:00,22,5,1,39.29638316868573,8,High
2025-04-19 23:00:00,23,5,1,5.0050214661542425,1,Low
2025-04-20 00:00:00,0,6,1,0.797478603664513,0,Low
2025-04-20 01:00:00,1,6,1,3.2459866692406814,1,Low
2025-04-20 02:00:00,2,6,1,4.371841213845723,1,Low
2025-04-20 03:00:00,3,6,1,7.3674669664403,1,Low
2025-04-20 04:00:00,4,6,1,5.11351961947417,1,Low
2025-04-20 05:00:00,5,6,1,5.367170062126557,1,Low
2025-04-20 06:00:00,6,6,1,3.251479883788083,1,Low
2025-04-20 07:00:00,7,6,1,34.23137743561051,7,High
2025-04-20 08:00:00,8,6,1,31.22928838787849,6,High
2025-04-20 09:00:00,9,6,1,27.416736269479287,5,High
2025-04-20 10:00:00,10,6,1,34.21010991037557,7,High
2025-04-20 11:00:00,11,6,1,17.093709817617082,3,Medium
2025-04-20 12:00:00,12,6,1,13.670867936614552,3,Medium
2025-04-20 13:00:00,13,6,1,13.56152109780227,3,Medium
2025-04-20 14:00:00,14,6,1,15.889726635422285,3,Medium
2025-04-20 15:00:00,15,6,1,16.389554385802754,3,Medium
2025-04-20 16:00:00,16,6,1,15.591876796893619,3,Medium
2025-04-20 17:00:00,17,6,1,15.933926020328654,3,Medium
2025-04-20 18:00:00,18,6,1,42.59987212372914,9,High
2025-04-20 19:00:00,19,6,1,40.71462945670466,8,High
2025-04-20 20:00:00,20,6,1,38.07190677379507,8,High
2025-04-20 21:00:00,21,6,1,40.32393174230245,8,High
2025-04-20 22:00:00,22,6,1,34.40242828941738,7,High
2025-04-20 23:00:00,23,6,1,4.193781149840427,1,Low
2025-04-21 00:00:00,0,0,0,7.42791904919933,1,Low
2025-04-21 01:00:00,1,0,0,1.3458623138228785,0,Low
2025-04-21 02:00:00,2,0,0,0.0,0,Low
2025-04-21 03:00:00,3,0,0,0.04373333422081793,0,Low
2025-04-21 04:00:00,4,0,0,0.0,0,Low
2025-04-21 05:00:00,5,0,0,0.0,0,Low
2025-04-21 06:00:00,6,0,0,0.8884757042299132,0,Low
2025-04-21 07:00:00,7,0,0,15.783298942464075,3,Medium
2025-04-21 08:00:00,8,0,0,20.046855001848808,4,High
2025-04-21 09:00:00,9,0,0,22.70683152135994,5,High
2025-04-21 10:00:00,10,0,0,17.27673145955924,3,Medium
2025-04-21 11:00:00,11,0,0,14.557851770925307,3,Medium
2025-04-21 12:00:00,12,0,0,11.532376265582784,2,Medium
2025-04-21 13:00:00,13,0,0,13.091741756872171,3,Medium
2025-04-21 14:00:00,14,0,0,8.02649633844359,2,Medium
2025-04-21 15:00:00,15,0,0,12.563575681199847,3,Medium
2025-04-21 16:00:00,16,0,0,6.724198298814061,1,Low
2025-04-21 17:00:00,17,0,0,12.670742502509526,3,Medium
2025-04-21 18:00:00,18,0,0,25.515518019380593,5,High
2025-04-21 19:00:00,19,0,0,26.65975365995435,5,High
2025-04-21 20:00:00,20,0,0,21.473216183125444,4,High
2025-04-21 21:00:00,21,0,0,22.314790473170184,4,High
2025-04-21 22:00:00,22,0,0,26.791684654760154,5,High
2025-04-21 23:00:00,23,0,0,0.0,0,Low
2025-04-22 00:00:00,0,1,0,3.3896188762973694,1,Low
2025-04-22 01:00:00,1,1,0,0.0,0,Low
2025-04-22 02:00:00,2,1,0,4.5445226380000046,1,Low
2025-04-22 03:00:00,3,1,0,0.0,0,Low
2025-04-22 04:00:00,4,1,0,3.65689981303857,1,Low
2025-04-22 05:00:00,5,1,0,3.876892800938003,1,Low
2025-04-22 06:00:00,6,1,0,0.0,0,Low
2025-04-22 07:00:00,7,1,0,21.74607970125418,4,High
2025-04-22 08:00:00,8,1,0,20.78132679000067,4,High
2025-04-22 09:00:00,9,1,0,18.383474431421785,4,High
2025-04-22 10:00:00,10,1,0,16.974335947771376,3,Medium
2025-04-22 11:00:00,11,1,0,4.112122924982263,1,Low
2025-04-22 12:00:00,12,1,0,11.04895014189908,2,Medium
2025-04-22 13:00:00,13,1,0,5.305591685913835,1,Low
2025-04-22 14:00:00,14,1,0,10.286032598323924,2,Medium
2025-04-22 15:00:00,15,1,0,9.209655351753252,2,Medium
2025-04-22 16:00:00,16,1,0,12.037428326314586,2,Medium
2025-04-22 17:00:00,17,1,0,9.093863501530407,2,Medium
2025-04-22 18:00:00,18,1,0,24.011656640958726,5,High
2025-04-22 19:00:00,19,1,0,27.195612112864886,5,High
2025-04-22 20:00:00,20,1,0,26.005174087252353,5,High
2025-04-22 21:00:00,21,1,0,25.948467871548335,5,High
2025-04-22 22:00:00,22,1,0,26.40780276942558,5,High
2025-04-22 23:00:00,23,1,0,0.0,0,Low
2025-04-23 00:00:00,0,2,0,4.270366039960946,1,Low
2025-04-23 01:00:00,1,2,0,3.837406382040807,1,Low
2025-04-23 02:00:00,2,2,0,0.0,0,Low
2025-04-23 03:00:00,3,2,0,1.267758578977396,0,Low
2025-04-23 04:00:00,4,2,0,1.8820781371171065,0,Low
2025-04-23 05:00:00,5,2,0,1.596509646794802,0,Low
2025-04-23 06:00:00,6,2,0,3.001579899705604,1,Low
2025-04-23 07:00:00,7,2,0,24.29410034549355,5,High
2025-04-23 08:00:00,8,2,0,23.245300183018486,5,High
2025-04-23 09:00:00,9,2,0,16.06334241970578,3,Medium
2025-04-23 10:00:00,10,2,0,21.866209970918145,4,High
2025-04-23 11:00:00,11,2,0,13.986799958606229,3,Medium
2025-04-23 12:00:00,12,2,0,11.160425562067608,2,Medium
2025-04-23 13:00:00,13,2,0,13.272941275557901,3,Medium
2025-04-23 14:00:00,14,2,0,16.036811337102296,3,Medium
2025-04-23 15:00:00,15,2,0,13.071128638320944,3,Medium
2025-04-23 16:00:00,16,2,0,10.747925786925187,2,Medium
2025-04-23 17:00:00,17,2,0,13.13526542225426,3,Medium
2025-04-23 18:00:00,18,2,0,25.434663499290675,5,High
2025-04-23 19:00:00,19,2,0,25.071709129854867,5,High
2025-04-23 20:00:00,20,2,0,23.9457572928588,5,High
2025-04-23 21:00:00,21,2,0,29.690240076496323,6,High
2025-04-23 22:00:00,22,2,0,22.544714002173997,5,High
2025-04-23 23:00:00,23,2,0,6.597103174034348,1,Low
2025-04-24 00:00:00,0,3,0,3.499592371221114,1,Low
2025-04-24 01:00:00,1,3,0,0.0,0,Low
2025-04-24 02:00:00,2,3,0,3.102947878974265,1,Low
2025-04-24 03:00:00,3,3,0,0.0,0,Low
2025-04-24 04:00:00,4,3,0,3.8765240504931073,1,Low
2025-04-24 05:00:00,5,3,0,4.6556944489669725,1,Low
2025-04-24 06:00:00,6,3,0,0.2229321330438392,0,Low
2025-04-24 07:00:00,7,3,0,20.370643087866746,4,High
2025-04-24 08:00:00,8,3,0,25.86247230125086,5,High
2025-04-24 09:00:00,9,3,0,18.48275988721419,4,High
2025-04-24 10:00:00,10,3,0,16.823277238830197,3,Medium
2025-04-24 11:00:00,11,3,0,14.444990207387796,3,Medium
2025-04-24 12:00:00,12,3,0,15.887761571592385,3,Medium
2025-04-24 13:00:00,13,3,0,10.011087015543541,2,Medium
2025-04-24 14:00:00,14,3,0,13.034389106225069,3,Medium
2025-04-24 15:00:00,15,3,0,14.024427746592643,3,Medium
2025-04-24 16:00:00,16,3,0,7.772547302384848,2,Low
2025-04-24 17:00:00,17,3,0,8.544082493896395,2,Medium
2025-04-24 18:00:00,18,3,0,28.692623539464204,6,High
2025-04-24 19:00:00,19,3,0,30.05504283612553,6,High
2025-04-24 20:00:00,20,3,0,26.688642580523066,5,High
2025-04-24 21:00:00,21,3,0,22.360556939493836,4,High
2025-04-24 22:00:00,22,3,0,30.961183335098323,6,High
2025-04-24 23:00:00,23,3,0,0.4070873065641065,0,Low
2025-04-25 00:00:00,0,4,0,0.9945866564856447,0,Low
2025-04-25 01:00:00,1,4,0,3.027013503468864,1,Low
2025-04-25 02:00:00,2,4,0,6.662481262144322,1,Low
2025-04-25 03:00:00,3,4,0,4.561927929656671,1,Low
2025-04-25 04:00:00,4,4,0,3.2445965010857316,1,Low
2025-04-25 05:00:00,5,4,0,3.3898655903543187,1,Low
2025-04-25 06:00:00,6,4,0,2.1305440059303984,0,Low
2025-04-25 07:00:00,7,4,0,21.674418543555518,4,High
2025-04-25 08:00:00,8,4,0,12.41131976691709,2,Medium
2025-04-25 09:00:00,9,4,0,19.110177622790605,4,High
2025-04-25 10:00:00,10,4,0,20.723965804750343,4,High
2025-04-25 11:00:00,11,4,0,6.5469577491414785,1,Low
2025-04-25 12:00:00,12,4,0,11.15896995343468,2,Medium
2025-04-25 13:00:00,13,4,0,9.386586337041635,2,Medium
2025-04-25 14:00:00,14,4,0,15.26642709494647,3,Medium
2025-04-25 15:00:00,15,4,0,14.719059175644569,3,Medium
2025-04-25 16:00:00,16,4,0,8.602583292645512,2,Medium
2025-04-25 17:00:00,17,4,0,9.547486865299915,2,Medium
2025-04-25 18:00:00,18,4,0,24.778157303174822,5,High
2025-04-25 19:00:00,19,4,0,23.64502157152113,5,High
2025-04-25 20:00:00,20,4,0,25.58507495208438,5,High
2025-04-25 21:00:00,21,4,0,22.725153793337228,5,High
2025-04-25 22:00:00,22,4,0,21.608153995187422,4,High
2025-04-25 23:00:00,23,4,0,3.8681336717008055,1,Low
2025-04-26 00:00:00,0,5,1,4.888588752665433,1,Low
2025-04-26 01:00:00,1,5,1,0.5870527210200231,0,Low
2025-04-26 02:00:00,2,5,1,5.686066292287799,1,Low
2025-04-26 03:00:00,3,5,1,1.1052668125040057,0,Low
2025-04-26 04:00:00,4,5,1,3.7594957141139433,1,Low
2025-04-26 05:00:00,5,5,1,5.461032037837368,1,Low
2025-04-26 06:00:00,6,5,1,2.899162305888861,1,Low
2025-04-26 07:00:00,7,5,1,31.364222736423404,6,High
2025-04-26 08:00:00,8,5,1,28.450711068337284,6,High
2025-04-26 09:00:00,9,5,1,29.41060024971571,6,High
2025-04-26 10:00:00,10,5,1,29.38242170735898,6,High
2025-04-26 11:00:00,11,5,1,12.760264960379283,3,Medium
2025-04-26 12:00:00,12,5,1,14.469677510652653,3,Medium
2025-04-26 13:00:00,13,5,1,10.35414510340876,2,Medium
2025-04-26 14:00:00,14,5,1,13.526538758573686,3,Medium
2025-04-26 15:00:00,15,5,1,14.145373519890988,3,Medium
2025-04-26 16:00:00,16,5,1,14.23146074251386,3,Medium
2025-04-26 17:00:00,17,5,1,14.275507662387664,3,Medium
2025-04-26 18:00:00,18,5,1,37.314707400419614,7,High
2025-04-26 19:00:00,19,5,1,38.938324554258195,8,High
2025-04-26 20:00:00,20,5,1,40.123551222397566,8,High
2025-04-26 21:00:00,21,5,1,35.5507043194552,7,High
2025-04-26 22:00:00,22,5,1,33.89039743383257,7,High
2025-04-26 23:00:00,23,5,1,0.0,0,Low
2025-04-27 00:00:00,0,6,1,1.5383912364152186,0,Low
2025-04-27 01:00:00,1,6,1,1.9442360465504727,0,Low
2025-04-27 02:00:00,2,6,1,0.690011801407628,0,Low
2025-04-27 03:00:00,3,6,1,0.0,0,Low
2025-04-27 04:00:00,4,6,1,1.6316375175774354,0,Low
2025-04-27 05:00:00,5,6,1,3.544279860341914,1,Low
2025-04-27 06:00:00,6,6,1,4.785088397506694,1,Low
2025-04-27 07:00:00,7,6,1,28.327730840675038,6,High
2025-04-27 08:00:00,8,6,1,28.7610065335697,6,High
2025-04-27 09:00:00,9,6,1,27.21990507345807,5,High
2025-04-27 10:00:00,10,6,1,29.90568248887567,6,High
2025-04-27 11:00:00,11,6,1,12.454714097427557,2,Medium
2025-04-27 12:00:00,12,6,1,16.7193834397236,3,Medium
2025-04-27 13:00:00,13,6,1,9.642400524197667,2,Medium
2025-04-27 14:00:00,14,6,1,13.921110982642613,3,Medium
2025-04-27 15:00:00,15,6,1,15.903322017575226,3,Medium
2025-04-27 16:00:00,16,6,1,15.551503548967514,3,Medium
2025-04-27 17:00:00,17,6,1,23.079100991941488,5,High
2025-04-27 18:00:00,18,6,1,38.54940007370372,8,High
2025-04-27 19:00:00,19,6,1,34.48783620947397,7,High
2025-04-27 20:00:00,20,6,1,37.21360725873278,7,High
2025-04-27 21:00:00,21,6,1,32.17126099960065,6,High
2025-04-27 22:00:00,22,6,1,37.258200752109715,7,High
2025-04-27 23:00:00,23,6,1,0.500831828997724,0,Low
2025-04-28 00:00:00,0,0,0,4.746170826680485,1,Low
2025-04-28 01:00:00,1,0,0,0.3513791762133953,0,Low
2025-04-28 02:00:00,2,0,0,1.6497022526142602,0,Low
2025-04-28 03:00:00,3,0,0,0.09332647578678976,0,Low
2025-04-28 04:00:00,4,0,0,7.216554055559994,1,Low
2025-04-28 05:00:00,5,0,0,1.0362717016462648,0,Low
2025-04-28 06:00:00,6,0,0,7.497671130437605,1,Low
2025-04-28 07:00:00,7,0,0,22.4424552863548,4,High
2025-04-28 08:00:00,8,0,0,21.44620018200616,4,High
2025-04-28 09:00:00,9,0,0,21.10619944195256,4,High
2025-04-28 10:00:00,10,0,0,21.181391894648755,4,High
2025-04-28 11:00:00,11,0,0,4.21698226196317,1,Low
2025-04-28 12:00:00,12,0,0,9.163349817547731,2,Medium
2025-04-28 13:00:00,13,0,0,12.535473913552964,3,Medium
2025-04-28 14:00:00,14,0,0,9.853308449577684,2,Medium
2025-04-28 15:00:00,15,0,0,5.784430459589275,1,Low
2025-04-28 16:00:00,16,0,0,9.842786648267591,2,Medium
2025-04-28 17:00:00,17,0,0,15.112316548766474,3,Medium
2025-04-28 18:00:00,18,0,0,28.740675146604158,6,High
2025-04-28 19:00:00,19,0,0,24.813987971901906,5,High
2025-04-28 20:00:00,20,0,0,27.85434783117426,6,High
2025-04-28 21:00:00,21,0,0,23.900478938895844,5,High
2025-04-28 22:00:00,22,0,0,19.88838523951984,4,High
2025-04-28 23:00:00,23,0,0,0.0,0,Low
2025-04-29 00:00:00,0,1,0,6.688666305524594,1,Low
2025-04-29 01:00:00,1,1,0,1.1780207545120873,0,Low
2025-04-29 02:00:00,2,1,0,1.2698480618749457,0,Low
2025-04-29 03:00:00,3,1,0,1.1004854111753584,0,Low
2025-04-29 04:00:00,4,1,0,7.712409768719021,2,Low
2025-04-29 05:00:00,5,1,0,6.87787674608619,1,Low
2025-04-29 06:00:00,6,1,0,8.656340700344401,2,Medium
2025-04-29 07:00:00,7,1,0,19.522864368799848,4,High
2025-04-29 08:00:00,8,1,0,20.886873466241283,4,High
2025-04-29 09:00:00,9,1,0,15.450072351737626,3,Medium
2025-04-29 10:00:00,10,1,0,24.430803278354823,5,High
2025-04-29 11:00:00,11,1,0,6.496661346196195,1,Low
2025-04-29 12:00:00,12,1,0,10.650326691287887,2,Medium
2025-04-29 13:00:00,13,1,0,6.708092417101468,1,Low
2025-04-29 14:00:00,14,1,0,8.233399519783912,2,Medium
2025-04-29 15:00:00,15,1,0,7.488212706850899,1,Low
2025-04-29 16:00:00,16,1,0,8.176374217972546,2,Medium
2025-04-29 17:00:00,17,1,0,8.382631890553064,2,Medium
2025-04-29 18:00:00,18,1,0,23.35519361522477,5,High
2025-04-29 19:00:00,19,1,0,27.500001735340923,6,High
2025-04-29 20:00:00,20,1,0,21.685411620812438,4,High
2025-04-29 21:00:00,21,1,0,25.6616242810416,5,High
2025-04-29 22:00:00,22,1,0,28.653877456916675,6,High
2025-04-29 23:00:00,23,1,0,0.4604109064598121,0,Low
2025-04-30 00:00:00,0,2,0,0.0,0,Low
2025-04-30 01:00:00,1,2,0,1.3084261244592477,0,Low
2025-04-30 02:00:00,2,2,0,5.53917562508213,1,Low
2025-04-30 03:00:00,3,2,0,2.582322892860073,1,Low
2025-04-30 04:00:00,4,2,0,0.4063571161772046,0,Low
2025-04-30 05:00:00,5,2,0,3.4516299535641193,1,Low
2025-04-30 06:00:00,6,2,0,0.0,0,Low
2025-04-30 07:00:00,7,2,0,22.044078531328843,4,High
2025-04-30 08:00:00,8,2,0,21.225821923105304,4,High
2025-04-30 09:00:00,9,2,0,19.076574586583348,4,High
2025-04-30 10:00:00,10,2,0,17.484242604658306,3,Medium
2025-04-30 11:00:00,11,2,0,7.339957233149628,1,Low
2025-04-30 12:00:00,12,2,0,11.60445200903773,2,Medium
2025-04-30 13:00:00,13,2,0,13.686941507467186,3,Medium
2025-04-30 14:00:00,14,2,0,8.088076758913616,2,Medium
2025-04-30 15:00:00,15,2,0,11.375160110654452,2,Medium
2025-04-30 16:00:00,16,2,0,3.7389189441937933,1,Low
2025-04-30 17:00:00,17,2,0,8.246146808028401,2,Medium
2025-04-30 18:00:00,18,2,0,24.906823201387294,5,High
2025-04-30 19:00:00,19,2,0,22.2709497490545,4,High
2025-04-30 20:00:00,20,2,0,22.190480875631213,4,High
2025-04-30 21:00:00,21,2,0,22.99666133059334,5,High
2025-04-30 22:00:00,22,2,0,25.87657818497912,5,High
2025-04-30 23:00:00,23,2,0,1.4380129447808758,0,Low
2025-05-01 00:00:00,0,3,0,0.0,0,Low
2025-05-01 01:00:00,1,3,0,0.0,0,Low
2025-05-01 02:00:00,2,3,0,0.17940446642847374,0,Low
2025-05-01 03:00:00,3,3,0,3.373059758160656,1,Low
2025-05-01 04:00:00,4,3,0,0.0,0,Low
2025-05-01 05:00:00,5,3,0,0.5008094715451081,0,Low
2025-05-01 06:00:00,6,3,0,0.42125643044773664,0,Low
2025-05-01 07:00:00,7,3,0,24.165013334625343,5,High
2025-05-01 08:00:00,8,3,0,18.844934564861408,4,High
2025-05-01 09:00:00,9,3,0,21.148966954222786,4,High
2025-05-01 10:00:00,10,3,0,20.42377142026239,4,High
2025-05-01 11:00:00,11,3,0,3.6083005605783978,1,Low
