timestamp,usage_kwh,hour,day_of_week,is_weekend
2025-03-16 00:00:00,2.7153585399531748,0,6,1
2025-03-16 01:00:00,2.390276747889681,1,6,1
2025-03-16 02:00:00,1.6618856534419502,2,6,1
2025-03-16 03:00:00,1.465611464553913,3,6,1
2025-03-16 04:00:00,4.191488099453697,4,6,1
2025-03-16 05:00:00,1.3789737496081678,5,6,1
2025-03-16 06:00:00,0.8544480668173933,6,6,1
2025-03-16 07:00:00,2.1553397289755982,7,6,1
2025-03-16 08:00:00,10.74432850513781,8,6,1
2025-03-16 09:00:00,9.168997022474551,9,6,1
2025-03-16 10:00:00,10.274911491615299,10,6,1
2025-03-16 11:00:00,10.155007694784594,11,6,1
2025-03-16 12:00:00,8.232079232223878,12,6,1
2025-03-16 13:00:00,8.966205990656118,13,6,1
2025-03-16 14:00:00,10.990825166696897,14,6,1
2025-03-16 15:00:00,10.150509000079596,15,6,1
2025-03-16 16:00:00,10.936614312772631,16,6,1
2025-03-16 17:00:00,11.061092584949943,17,6,1
2025-03-16 18:00:00,12.257429838922333,18,6,1
2025-03-16 19:00:00,2.2763748526760175,19,6,1
2025-03-16 20:00:00,0.7222999419650753,20,6,1
2025-03-16 21:00:00,3.392058523256277,21,6,1
2025-03-16 22:00:00,2.4926163666273915,22,6,1
2025-03-16 23:00:00,2.437475923569559,23,6,1
2025-03-17 00:00:00,7.916388257837339,0,0,0
2025-03-17 01:00:00,7.457997765530736,1,0,0
2025-03-17 02:00:00,11.704677323193641,2,0,0
2025-03-17 03:00:00,8.99611836453721,3,0,0
2025-03-17 04:00:00,8.429164897357886,4,0,0
2025-03-17 05:00:00,7.32722473599887,5,0,0
2025-03-17 06:00:00,13.576104800343908,6,0,0
2025-03-17 07:00:00,9.46629646066567,7,0,0
2025-03-17 08:00:00,45.881334560178374,8,0,0
2025-03-17 09:00:00,49.56495413165862,9,0,0
2025-03-17 10:00:00,52.41583490766657,10,0,0
2025-03-17 11:00:00,32.59122222915573,11,0,0
2025-03-17 12:00:00,48.98525563068628,12,0,0
2025-03-17 13:00:00,43.19310771474662,13,0,0
2025-03-17 14:00:00,53.04589492114793,14,0,0
2025-03-17 15:00:00,49.15096085887816,15,0,0
2025-03-17 16:00:00,53.55147426985645,16,0,0
2025-03-17 17:00:00,54.577032691212594,17,0,0
2025-03-17 18:00:00,55.0587235669309,18,0,0
2025-03-17 19:00:00,8.599669090320784,19,0,0
2025-03-17 20:00:00,11.271242029433385,20,0,0
2025-03-17 21:00:00,7.614580331946166,21,0,0
2025-03-17 22:00:00,10.418578735559322,22,0,0
2025-03-17 23:00:00,5.464007690597372,23,0,0
2025-03-18 00:00:00,14.034818200689077,0,1,0
2025-03-18 01:00:00,13.370787661059358,1,1,0
2025-03-18 02:00:00,9.687772154826664,2,1,0
2025-03-18 03:00:00,7.819175607874226,3,1,0
2025-03-18 04:00:00,11.530169530832444,4,1,0
2025-03-18 05:00:00,10.994455904556089,5,1,0
2025-03-18 06:00:00,12.056616123592153,6,1,0
2025-03-18 07:00:00,10.337473177519108,7,1,0
2025-03-18 08:00:00,41.13180321776873,8,1,0
2025-03-18 09:00:00,52.80893461362976,9,1,0
2025-03-18 10:00:00,42.44502674368916,10,1,0
2025-03-18 11:00:00,52.104206398886824,11,1,0
2025-03-18 12:00:00,56.90388671676446,12,1,0
2025-03-18 13:00:00,59.9170136353262,13,1,0
2025-03-18 14:00:00,49.973943103447,14,1,0
2025-03-18 15:00:00,54.391029581293346,15,1,0
2025-03-18 16:00:00,55.24315732306246,16,1,0
2025-03-18 17:00:00,53.49480200361237,17,1,0
2025-03-18 18:00:00,48.07260640762264,18,1,0
2025-03-18 19:00:00,7.586880055249717,19,1,0
2025-03-18 20:00:00,8.611410458869319,20,1,0
2025-03-18 21:00:00,12.44917408156791,21,1,0
2025-03-18 22:00:00,9.335290996469457,22,1,0
2025-03-18 23:00:00,6.5542674633687374,23,1,0
2025-03-19 00:00:00,7.522562456789817,0,2,0
2025-03-19 01:00:00,9.343573726795205,1,2,0
2025-03-19 02:00:00,9.862262513047455,2,2,0
2025-03-19 03:00:00,11.306865049673357,3,2,0
2025-03-19 04:00:00,9.701348771725746,4,2,0
2025-03-19 05:00:00,10.486439146089914,5,2,0
2025-03-19 06:00:00,9.5253086815073,6,2,0
2025-03-19 07:00:00,9.825493006470882,7,2,0
2025-03-19 08:00:00,52.25091069865593,8,2,0
2025-03-19 09:00:00,45.4415482061313,9,2,0
2025-03-19 10:00:00,44.50754839946155,10,2,0
2025-03-19 11:00:00,50.90175141596286,11,2,0
2025-03-19 12:00:00,58.1479162403384,12,2,0
2025-03-19 13:00:00,53.593057352557686,13,2,0
2025-03-19 14:00:00,44.59931444197498,14,2,0
2025-03-19 15:00:00,61.31063598209947,15,2,0
2025-03-19 16:00:00,54.02983245549029,16,2,0
2025-03-19 17:00:00,51.99313007451424,17,2,0
2025-03-19 18:00:00,50.28984844863655,18,2,0
2025-03-19 19:00:00,10.863388587694445,19,2,0
2025-03-19 20:00:00,6.365523743528637,20,2,0
2025-03-19 21:00:00,5.481960411086921,21,2,0
2025-03-19 22:00:00,11.001854791708382,22,2,0
2025-03-19 23:00:00,9.597322496943992,23,2,0
2025-03-20 00:00:00,11.223570492417151,0,3,0
2025-03-20 01:00:00,10.841583426123588,1,3,0
2025-03-20 02:00:00,8.967579017955307,2,3,0
2025-03-20 03:00:00,7.901420903661553,3,3,0
2025-03-20 04:00:00,7.337046900801587,4,3,0
2025-03-20 05:00:00,7.114516385281327,5,3,0
2025-03-20 06:00:00,8.396315034140168,6,3,0
2025-03-20 07:00:00,11.900435575068522,7,3,0
2025-03-20 08:00:00,55.454026074112825,8,3,0
2025-03-20 09:00:00,39.295647397641616,9,3,0
2025-03-20 10:00:00,44.702748788290954,10,3,0
2025-03-20 11:00:00,49.13493122514137,11,3,0
2025-03-20 12:00:00,50.06142765173318,12,3,0
2025-03-20 13:00:00,50.12131324294162,13,3,0
2025-03-20 14:00:00,52.87640298470246,14,3,0
2025-03-20 15:00:00,53.80584640184641,15,3,0
2025-03-20 16:00:00,47.117493139662265,16,3,0
2025-03-20 17:00:00,45.4931975320506,17,3,0
2025-03-20 18:00:00,50.94790231194651,18,3,0
2025-03-20 19:00:00,9.648844198759617,19,3,0
2025-03-20 20:00:00,9.117883002450201,20,3,0
2025-03-20 21:00:00,10.843223950018636,21,3,0
2025-03-20 22:00:00,11.918615367413823,22,3,0
2025-03-20 23:00:00,11.068353826744199,23,3,0
2025-03-21 00:00:00,8.625664488110141,0,4,0
2025-03-21 01:00:00,12.953092772071297,1,4,0
2025-03-21 02:00:00,11.314163499696646,2,4,0
2025-03-21 03:00:00,8.343134853661187,3,4,0
2025-03-21 04:00:00,7.599685693276456,4,4,0
2025-03-21 05:00:00,8.635599721176904,5,4,0
2025-03-21 06:00:00,14.081053551026951,6,4,0
2025-03-21 07:00:00,8.863789435897221,7,4,0
2025-03-21 08:00:00,53.60223355912039,8,4,0
2025-03-21 09:00:00,55.37809605742489,9,4,0
2025-03-21 10:00:00,57.41532005088234,10,4,0
2025-03-21 11:00:00,47.11876147532553,11,4,0
2025-03-21 12:00:00,52.3201772668702,12,4,0
2025-03-21 13:00:00,53.10742685034839,13,4,0
2025-03-21 14:00:00,51.83093569211227,14,4,0
2025-03-21 15:00:00,50.09159154548935,15,4,0
2025-03-21 16:00:00,41.153384575557546,16,4,0
2025-03-21 17:00:00,45.47997688035889,17,4,0
2025-03-21 18:00:00,41.45506313344225,18,4,0
2025-03-21 19:00:00,12.481263305991275,19,4,0
2025-03-21 20:00:00,8.31038082828479,20,4,0
2025-03-21 21:00:00,6.532626736273598,21,4,0
2025-03-21 22:00:00,10.065996818910033,22,4,0
2025-03-21 23:00:00,14.082446923850785,23,4,0
2025-03-22 00:00:00,2.607179548674007,0,5,1
2025-03-22 01:00:00,1.0912621147827235,1,5,1
2025-03-22 02:00:00,3.5056549775725077,2,5,1
2025-03-22 03:00:00,1.978287500457032,3,5,1
2025-03-22 04:00:00,3.4441806129860373,4,5,1
2025-03-22 05:00:00,4.274120983414966,5,5,1
2025-03-22 06:00:00,1.291237195781183,6,5,1
2025-03-22 07:00:00,3.4849377641212653,7,5,1
2025-03-22 08:00:00,9.82357712437908,8,5,1
2025-03-22 09:00:00,9.168082707295648,9,5,1
2025-03-22 10:00:00,9.262293187220706,10,5,1
2025-03-22 11:00:00,10.939965218609592,11,5,1
2025-03-22 12:00:00,11.992376757321187,12,5,1
2025-03-22 13:00:00,10.03742801578351,13,5,1
2025-03-22 14:00:00,10.294690502423936,14,5,1
2025-03-22 15:00:00,9.596757885665818,15,5,1
2025-03-22 16:00:00,9.833223407044477,16,5,1
2025-03-22 17:00:00,8.217328586015649,17,5,1
2025-03-22 18:00:00,8.590152432714264,18,5,1
2025-03-22 19:00:00,2.2182942516540995,19,5,1
2025-03-22 20:00:00,1.5622697900988625,20,5,1
2025-03-22 21:00:00,1.7978746192051052,21,5,1
2025-03-22 22:00:00,2.4956931475843924,22,5,1
2025-03-22 23:00:00,1.2396336531042746,23,5,1
2025-03-23 00:00:00,1.6011893142543698,0,6,1
2025-03-23 01:00:00,3.034507246357266,1,6,1
2025-03-23 02:00:00,1.4211358358831179,2,6,1
2025-03-23 03:00:00,1.9904847459774138,3,6,1
2025-03-23 04:00:00,0.5172140290862552,4,6,1
2025-03-23 05:00:00,1.2617218861278265,5,6,1
2025-03-23 06:00:00,1.5563482969026612,6,6,1
2025-03-23 07:00:00,1.1658634005236617,7,6,1
2025-03-23 08:00:00,9.040108759249232,8,6,1
2025-03-23 09:00:00,9.579945457824264,9,6,1
2025-03-23 10:00:00,10.071189411728454,10,6,1
2025-03-23 11:00:00,10.144742185657737,11,6,1
2025-03-23 12:00:00,9.264030287629298,12,6,1
2025-03-23 13:00:00,10.288843927279991,13,6,1
2025-03-23 14:00:00,8.53972313255647,14,6,1
2025-03-23 15:00:00,9.62266434983288,15,6,1
2025-03-23 16:00:00,10.717001717396833,16,6,1
2025-03-23 17:00:00,10.177272096381968,17,6,1
2025-03-23 18:00:00,9.336666434081195,18,6,1
2025-03-23 19:00:00,0.5901848345830889,19,6,1
2025-03-23 20:00:00,2.2884439044029223,20,6,1
2025-03-23 21:00:00,3.137015937699159,21,6,1
2025-03-23 22:00:00,1.273946157762792,22,6,1
2025-03-23 23:00:00,2.2871482771387237,23,6,1
2025-03-24 00:00:00,15.407812471329985,0,0,0
2025-03-24 01:00:00,12.520225473149983,1,0,0
2025-03-24 02:00:00,7.6665602769364405,2,0,0
2025-03-24 03:00:00,10.23129452292353,3,0,0
2025-03-24 04:00:00,15.271123769311242,4,0,0
2025-03-24 05:00:00,9.681473529179348,5,0,0
2025-03-24 06:00:00,8.353102669657254,6,0,0
2025-03-24 07:00:00,8.03512530695504,7,0,0
2025-03-24 08:00:00,52.6727591118051,8,0,0
2025-03-24 09:00:00,56.40784265088027,9,0,0
2025-03-24 10:00:00,55.8671984913339,10,0,0
2025-03-24 11:00:00,52.475762564576215,11,0,0
2025-03-24 12:00:00,47.239829681811166,12,0,0
2025-03-24 13:00:00,50.72188225917429,13,0,0
2025-03-24 14:00:00,49.867259094880595,14,0,0
2025-03-24 15:00:00,48.988528477226176,15,0,0
2025-03-24 16:00:00,58.31501413618562,16,0,0
2025-03-24 17:00:00,45.650528471172564,17,0,0
2025-03-24 18:00:00,49.99638393516513,18,0,0
2025-03-24 19:00:00,10.37715262974836,19,0,0
2025-03-24 20:00:00,11.135783669036732,20,0,0
2025-03-24 21:00:00,9.558059446608997,21,0,0
2025-03-24 22:00:00,11.410636150192884,22,0,0
2025-03-24 23:00:00,11.520804212846642,23,0,0
2025-03-25 00:00:00,15.71987725070403,0,1,0
2025-03-25 01:00:00,5.630359844093034,1,1,0
2025-03-25 02:00:00,10.6359982310291,2,1,0
2025-03-25 03:00:00,9.612475518742173,3,1,0
2025-03-25 04:00:00,11.424109322423387,4,1,0
2025-03-25 05:00:00,8.506413986580888,5,1,0
2025-03-25 06:00:00,11.44216645370766,6,1,0
2025-03-25 07:00:00,16.518260569307106,7,1,0
2025-03-25 08:00:00,52.41602443561677,8,1,0
2025-03-25 09:00:00,53.672948702082664,9,1,0
2025-03-25 10:00:00,48.62334198482183,10,1,0
2025-03-25 11:00:00,45.090612773608605,11,1,0
2025-03-25 12:00:00,59.95863535766475,12,1,0
2025-03-25 13:00:00,50.46366521167654,13,1,0
2025-03-25 14:00:00,55.89263959756393,14,1,0
2025-03-25 15:00:00,51.84503762513121,15,1,0
2025-03-25 16:00:00,47.75310277434913,16,1,0
2025-03-25 17:00:00,52.43115713370443,17,1,0
2025-03-25 18:00:00,45.35113574073005,18,1,0
2025-03-25 19:00:00,9.759275465844619,19,1,0
2025-03-25 20:00:00,9.744630938085953,20,1,0
2025-03-25 21:00:00,10.540290765213678,21,1,0
2025-03-25 22:00:00,11.354033290324285,22,1,0
2025-03-25 23:00:00,9.47772153875916,23,1,0
2025-03-26 00:00:00,10.31575249106742,0,2,0
2025-03-26 01:00:00,9.908711950311943,1,2,0
2025-03-26 02:00:00,12.534608700976747,2,2,0
2025-03-26 03:00:00,4.924696886589666,3,2,0
2025-03-26 04:00:00,12.07978249941517,4,2,0
2025-03-26 05:00:00,8.818891097452608,5,2,0
2025-03-26 06:00:00,11.022096702477503,6,2,0
2025-03-26 07:00:00,11.30004300999858,7,2,0
2025-03-26 08:00:00,53.246356590853686,8,2,0
2025-03-26 09:00:00,47.00874135481078,9,2,0
2025-03-26 10:00:00,58.973849882258065,10,2,0
2025-03-26 11:00:00,51.97198978654924,11,2,0
2025-03-26 12:00:00,37.34378099001921,12,2,0
2025-03-26 13:00:00,53.891221096870154,13,2,0
2025-03-26 14:00:00,49.29641651764495,14,2,0
2025-03-26 15:00:00,49.42767239872792,15,2,0
2025-03-26 16:00:00,44.65956406040776,16,2,0
2025-03-26 17:00:00,58.07782992292924,17,2,0
2025-03-26 18:00:00,51.33063075010931,18,2,0
2025-03-26 19:00:00,8.925233476861774,19,2,0
2025-03-26 20:00:00,9.343152745288803,20,2,0
2025-03-26 21:00:00,8.406448244800671,21,2,0
2025-03-26 22:00:00,10.821327433185457,22,2,0
2025-03-26 23:00:00,12.830058060756546,23,2,0
2025-03-27 00:00:00,12.260215238779734,0,3,0
2025-03-27 01:00:00,12.275432053829109,1,3,0
2025-03-27 02:00:00,11.271273034122293,2,3,0
2025-03-27 03:00:00,10.426680213303111,3,3,0
2025-03-27 04:00:00,10.520731145297482,4,3,0
2025-03-27 05:00:00,6.813129500193156,5,3,0
2025-03-27 06:00:00,10.216913949107838,6,3,0
2025-03-27 07:00:00,11.412640794443202,7,3,0
2025-03-27 08:00:00,49.075086764209125,8,3,0
2025-03-27 09:00:00,48.484770174207505,9,3,0
2025-03-27 10:00:00,45.95718099515292,10,3,0
2025-03-27 11:00:00,52.76153070459706,11,3,0
2025-03-27 12:00:00,49.3125062604991,12,3,0
2025-03-27 13:00:00,53.71754260100433,13,3,0
2025-03-27 14:00:00,55.210929316600954,14,3,0
2025-03-27 15:00:00,45.57745938176452,15,3,0
2025-03-27 16:00:00,50.31066081521749,16,3,0
2025-03-27 17:00:00,50.026802120424954,17,3,0
2025-03-27 18:00:00,45.20592464942328,18,3,0
2025-03-27 19:00:00,13.463087435180292,19,3,0
2025-03-27 20:00:00,13.820920251410232,20,3,0
2025-03-27 21:00:00,10.880742130115193,21,3,0
2025-03-27 22:00:00,9.018423598742702,22,3,0
2025-03-27 23:00:00,12.202982981214799,23,3,0
2025-03-28 00:00:00,9.770480564965338,0,4,0
2025-03-28 01:00:00,10.343774941918243,1,4,0
2025-03-28 02:00:00,7.7566689065137,2,4,0
2025-03-28 03:00:00,9.798476749793391,3,4,0
2025-03-28 04:00:00,12.776375725767501,4,4,0
2025-03-28 05:00:00,9.460838012180846,5,4,0
2025-03-28 06:00:00,12.731552442251179,6,4,0
2025-03-28 07:00:00,9.125188448944021,7,4,0
2025-03-28 08:00:00,48.96702724416574,8,4,0
2025-03-28 09:00:00,52.774981137313326,9,4,0
2025-03-28 10:00:00,50.807443426151124,10,4,0
2025-03-28 11:00:00,49.93621473857155,11,4,0
2025-03-28 12:00:00,50.45405274752877,12,4,0
2025-03-28 13:00:00,49.7204694693804,13,4,0
2025-03-28 14:00:00,46.83434084695854,14,4,0
2025-03-28 15:00:00,47.868530660396274,15,4,0
2025-03-28 16:00:00,50.53916492534778,16,4,0
2025-03-28 17:00:00,49.093656091661146,17,4,0
2025-03-28 18:00:00,55.02001396557779,18,4,0
2025-03-28 19:00:00,11.38645358154543,19,4,0
2025-03-28 20:00:00,10.651143058554833,20,4,0
2025-03-28 21:00:00,9.3270043412243,21,4,0
2025-03-28 22:00:00,11.398438961501059,22,4,0
2025-03-28 23:00:00,12.217389586158172,23,4,0
2025-03-29 00:00:00,1.7180904895412634,0,5,1
2025-03-29 01:00:00,1.3100912794373962,1,5,1
2025-03-29 02:00:00,2.3405318535476622,2,5,1
2025-03-29 03:00:00,3.506379370340264,3,5,1
2025-03-29 04:00:00,1.5473481367499462,4,5,1
2025-03-29 05:00:00,1.550309479077448,5,5,1
2025-03-29 06:00:00,1.290673812421098,6,5,1
2025-03-29 07:00:00,2.0582079058102805,7,5,1
2025-03-29 08:00:00,11.320946687507803,8,5,1
2025-03-29 09:00:00,10.972378040180363,9,5,1
2025-03-29 10:00:00,10.629305346137262,10,5,1
2025-03-29 11:00:00,10.25902725661054,11,5,1
2025-03-29 12:00:00,8.828387287490342,12,5,1
2025-03-29 13:00:00,8.917098340845378,13,5,1
2025-03-29 14:00:00,10.168505794790061,14,5,1
2025-03-29 15:00:00,7.943806945495574,15,5,1
2025-03-29 16:00:00,10.474467606199223,16,5,1
2025-03-29 17:00:00,9.789596810571606,17,5,1
2025-03-29 18:00:00,10.085574047420005,18,5,1
2025-03-29 19:00:00,2.335111944562926,19,5,1
2025-03-29 20:00:00,3.454610552956243,20,5,1
2025-03-29 21:00:00,2.2560237382294837,21,5,1
2025-03-29 22:00:00,2.075631170870781,22,5,1
2025-03-29 23:00:00,1.6806745617197656,23,5,1
2025-03-30 00:00:00,1.6513648003951231,0,6,1
2025-03-30 01:00:00,2.2485890279069833,1,6,1
2025-03-30 02:00:00,2.713187488702446,2,6,1
2025-03-30 03:00:00,4.447479383562211,3,6,1
2025-03-30 04:00:00,3.5701365748749456,4,6,1
2025-03-30 05:00:00,1.7433309693131727,5,6,1
2025-03-30 06:00:00,0.7050137845458497,6,6,1
2025-03-30 07:00:00,0.0,7,6,1
2025-03-30 08:00:00,12.619379300657323,8,6,1
2025-03-30 09:00:00,12.436888493526935,9,6,1
2025-03-30 10:00:00,11.299204976344871,10,6,1
2025-03-30 11:00:00,10.766285890344772,11,6,1
2025-03-30 12:00:00,10.325690028285356,12,6,1
2025-03-30 13:00:00,11.604358428089393,13,6,1
2025-03-30 14:00:00,10.358686730398418,14,6,1
2025-03-30 15:00:00,10.81052826454589,15,6,1
2025-03-30 16:00:00,10.433656680220082,16,6,1
2025-03-30 17:00:00,9.362863484766727,17,6,1
2025-03-30 18:00:00,9.051128937955458,18,6,1
2025-03-30 19:00:00,1.4402798140756756,19,6,1
2025-03-30 20:00:00,2.954158189454801,20,6,1
2025-03-30 21:00:00,1.3121519939841155,21,6,1
2025-03-30 22:00:00,2.2454597628228745,22,6,1
2025-03-30 23:00:00,1.5586382035419377,23,6,1
2025-03-31 00:00:00,7.813107238501008,0,0,0
2025-03-31 01:00:00,11.006736397867835,1,0,0
2025-03-31 02:00:00,9.482332903422973,2,0,0
2025-03-31 03:00:00,10.690499680354963,3,0,0
2025-03-31 04:00:00,9.61093305335568,4,0,0
2025-03-31 05:00:00,5.796136116133236,5,0,0
2025-03-31 06:00:00,9.923732925140696,6,0,0
2025-03-31 07:00:00,12.235089043225855,7,0,0
2025-03-31 08:00:00,53.36437156715458,8,0,0
2025-03-31 09:00:00,53.96301243385703,9,0,0
2025-03-31 10:00:00,54.20109471493791,10,0,0
2025-03-31 11:00:00,52.27917187550591,11,0,0
2025-03-31 12:00:00,43.44149647706732,12,0,0
2025-03-31 13:00:00,52.70366433533461,13,0,0
2025-03-31 14:00:00,51.04599500425988,14,0,0
2025-03-31 15:00:00,56.55379579938087,15,0,0
2025-03-31 16:00:00,46.67720893834986,16,0,0
2025-03-31 17:00:00,43.96494397817465,17,0,0
2025-03-31 18:00:00,44.393099953685635,18,0,0
2025-03-31 19:00:00,10.246893991457288,19,0,0
2025-03-31 20:00:00,7.581800477456724,20,0,0
2025-03-31 21:00:00,5.064719841461678,21,0,0
2025-03-31 22:00:00,14.201955527837335,22,0,0
2025-03-31 23:00:00,7.010465318241609,23,0,0
2025-04-01 00:00:00,8.490114739318903,0,1,0
2025-04-01 01:00:00,11.31676869042374,1,1,0
2025-04-01 02:00:00,11.337193785383354,2,1,0
2025-04-01 03:00:00,9.658350759940616,3,1,0
2025-04-01 04:00:00,4.658080584017072,4,1,0
2025-04-01 05:00:00,11.616039015669108,5,1,0
2025-04-01 06:00:00,7.477658765430564,6,1,0
2025-04-01 07:00:00,10.63631546347876,7,1,0
2025-04-01 08:00:00,54.554250759054156,8,1,0
2025-04-01 09:00:00,50.69589384215126,9,1,0
2025-04-01 10:00:00,51.10195703278721,10,1,0
2025-04-01 11:00:00,56.7975393969158,11,1,0
2025-04-01 12:00:00,51.77788080807733,12,1,0
2025-04-01 13:00:00,56.34992250695902,13,1,0
2025-04-01 14:00:00,47.96225316220457,14,1,0
2025-04-01 15:00:00,55.54845760836089,15,1,0
2025-04-01 16:00:00,51.65529704276629,16,1,0
2025-04-01 17:00:00,53.84083654929921,17,1,0
2025-04-01 18:00:00,45.79805781721619,18,1,0
2025-04-01 19:00:00,11.904869879834589,19,1,0
2025-04-01 20:00:00,8.396402031239534,20,1,0
2025-04-01 21:00:00,8.597621038505968,21,1,0
2025-04-01 22:00:00,10.475627260413303,22,1,0
2025-04-01 23:00:00,16.052687356596643,23,1,0
2025-04-02 00:00:00,10.295227595301844,0,2,0
2025-04-02 01:00:00,9.918052546379089,1,2,0
2025-04-02 02:00:00,7.030405735174436,2,2,0
2025-04-02 03:00:00,8.319437131288076,3,2,0
2025-04-02 04:00:00,9.368766541889446,4,2,0
2025-04-02 05:00:00,9.889849030950725,5,2,0
2025-04-02 06:00:00,12.944331953916977,6,2,0
2025-04-02 07:00:00,11.643096382227453,7,2,0
2025-04-02 08:00:00,41.34336685243046,8,2,0
2025-04-02 09:00:00,45.5778951298237,9,2,0
2025-04-02 10:00:00,50.92162086328636,10,2,0
2025-04-02 11:00:00,46.073833957436555,11,2,0
2025-04-02 12:00:00,45.42244225627063,12,2,0
2025-04-02 13:00:00,52.3710422766526,13,2,0
2025-04-02 14:00:00,49.025566644570176,14,2,0
2025-04-02 15:00:00,49.48059150204529,15,2,0
2025-04-02 16:00:00,52.18997724863913,16,2,0
2025-04-02 17:00:00,58.38862974658467,17,2,0
2025-04-02 18:00:00,48.505310456502166,18,2,0
2025-04-02 19:00:00,9.87414088554028,19,2,0
2025-04-02 20:00:00,9.656199366243493,20,2,0
2025-04-02 21:00:00,10.191603979660284,21,2,0
2025-04-02 22:00:00,11.683031188877694,22,2,0
2025-04-02 23:00:00,7.741283220508166,23,2,0
2025-04-03 00:00:00,11.860132917580517,0,3,0
2025-04-03 01:00:00,8.29991663595833,1,3,0
2025-04-03 02:00:00,8.731862633215407,2,3,0
2025-04-03 03:00:00,9.486150628292199,3,3,0
2025-04-03 04:00:00,7.6190101682369065,4,3,0
2025-04-03 05:00:00,13.642392727609007,5,3,0
2025-04-03 06:00:00,8.092327200593841,6,3,0
2025-04-03 07:00:00,8.773874484599556,7,3,0
2025-04-03 08:00:00,54.618374559368185,8,3,0
2025-04-03 09:00:00,57.58302596240163,9,3,0
2025-04-03 10:00:00,46.88493262169433,10,3,0
2025-04-03 11:00:00,47.51847262314285,11,3,0
2025-04-03 12:00:00,43.59964405746086,12,3,0
2025-04-03 13:00:00,56.70908513248821,13,3,0
2025-04-03 14:00:00,43.34581743777433,14,3,0
2025-04-03 15:00:00,62.25835366381418,15,3,0
2025-04-03 16:00:00,47.1351724287605,16,3,0
2025-04-03 17:00:00,51.00770120004211,17,3,0
2025-04-03 18:00:00,45.84025183996611,18,3,0
2025-04-03 19:00:00,7.7970216136672,19,3,0
2025-04-03 20:00:00,5.750396674742441,20,3,0
2025-04-03 21:00:00,11.394951779262325,21,3,0
2025-04-03 22:00:00,8.863314817606101,22,3,0
2025-04-03 23:00:00,9.208575835438545,23,3,0
2025-04-04 00:00:00,10.549056250381145,0,4,0
2025-04-04 01:00:00,11.878772858432159,1,4,0
2025-04-04 02:00:00,11.778117074182905,2,4,0
2025-04-04 03:00:00,11.896074160911942,3,4,0
2025-04-04 04:00:00,14.504255829666743,4,4,0
2025-04-04 05:00:00,7.631972125574285,5,4,0
2025-04-04 06:00:00,10.203253259435497,6,4,0
2025-04-04 07:00:00,10.159008521861528,7,4,0
2025-04-04 08:00:00,49.99813440415858,8,4,0
2025-04-04 09:00:00,54.99951701100806,9,4,0
2025-04-04 10:00:00,48.44790805111408,10,4,0
2025-04-04 11:00:00,48.90362406060287,11,4,0
2025-04-04 12:00:00,36.531141290972855,12,4,0
2025-04-04 13:00:00,50.91761890823233,13,4,0
2025-04-04 14:00:00,47.99498282715678,14,4,0
2025-04-04 15:00:00,45.65974080867633,15,4,0
2025-04-04 16:00:00,52.76610680172247,16,4,0
2025-04-04 17:00:00,46.2637086795146,17,4,0
2025-04-04 18:00:00,49.11048139009397,18,4,0
2025-04-04 19:00:00,13.823540209845232,19,4,0
2025-04-04 20:00:00,8.51822475647414,20,4,0
2025-04-04 21:00:00,12.399871576402903,21,4,0
2025-04-04 22:00:00,8.078432015807259,22,4,0
2025-04-04 23:00:00,7.5867440582786445,23,4,0
2025-04-05 00:00:00,1.257056342701309,0,5,1
2025-04-05 01:00:00,1.6871832573691916,1,5,1
2025-04-05 02:00:00,0.12655711446445816,2,5,1
2025-04-05 03:00:00,1.768538101444021,3,5,1
2025-04-05 04:00:00,3.221903483442619,4,5,1
2025-04-05 05:00:00,0.0,5,5,1
2025-04-05 06:00:00,3.0570153190456164,6,5,1
2025-04-05 07:00:00,1.2416172624709694,7,5,1
2025-04-05 08:00:00,12.031369426669912,8,5,1
2025-04-05 09:00:00,11.555894931300635,9,5,1
2025-04-05 10:00:00,11.720989745915105,10,5,1
2025-04-05 11:00:00,11.252579034027205,11,5,1
2025-04-05 12:00:00,8.830748435381198,12,5,1
2025-04-05 13:00:00,9.990801442496355,13,5,1
2025-04-05 14:00:00,11.859212161367932,14,5,1
2025-04-05 15:00:00,9.853824787187019,15,5,1
2025-04-05 16:00:00,10.950736537624312,16,5,1
2025-04-05 17:00:00,8.502956879040408,17,5,1
2025-04-05 18:00:00,10.11935492578538,18,5,1
2025-04-05 19:00:00,2.098821517435828,19,5,1
2025-04-05 20:00:00,2.5086173549084383,20,5,1
2025-04-05 21:00:00,0.9841145531428348,21,5,1
2025-04-05 22:00:00,1.6744560397698245,22,5,1
2025-04-05 23:00:00,1.251541175642376,23,5,1
2025-04-06 00:00:00,2.6852985833866687,0,6,1
2025-04-06 01:00:00,3.3018420994694373,1,6,1
2025-04-06 02:00:00,1.2054504835068305,2,6,1
2025-04-06 03:00:00,2.7225441108570294,3,6,1
2025-04-06 04:00:00,1.4034821581081927,4,6,1
2025-04-06 05:00:00,3.25454586298324,5,6,1
2025-04-06 06:00:00,1.1995129508783537,6,6,1
2025-04-06 07:00:00,0.9206852884305181,7,6,1
2025-04-06 08:00:00,8.822493078980619,8,6,1
2025-04-06 09:00:00,9.624146751709093,9,6,1
2025-04-06 10:00:00,11.149620963123468,10,6,1
